MovieID,WeightedRating,# of Ratings,Title,Genres
m363,4.224046504056896,62,"Wonderful, Horrible Life of Leni Riefenstahl, The (Die Macht der Bilder) (1993)",['Documentary']
m3631,3.168560606060606,3,It's in the Water (1998),['Comedy']
m3632,3.389304812834225,40,Monsieur Verdoux (1947),['Comedy']
m3633,3.3800333428455565,353,On Her Majesty's Secret Service (1969),['Action']
m3634,3.9353767360722833,165,Seven Days in May (1964),['Thriller']
m3635,3.5122935909021558,487,"Spy Who Loved Me, The (1977)",['Action']
m3636,3.3088235294117645,9,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),['Drama']
m3637,3.7,20,Vagabond (Sans toit ni loi) (1985),['Drama']
m3638,3.192023056292703,652,Moonraker (1979),"['Action', 'Romance', 'Sci-Fi']"
m3639,3.5264667312146876,461,"Man with the Golden Gun, The (1974)",['Action']
m364,3.8249627951459306,1121,"Lion King, The (1994)","['Animation', ""Children's"", 'Musical']"
m3640,3.3600909521962152,12,"King in New York, A (1957)","['Comedy', 'Drama']"
m3641,3.3181818181818183,8,"Woman of Paris, A (1923)",['Drama']
m3642,3.425250433238937,13,In Old California (1942),['Western']
m3643,3.4317865595681902,101,"Fighting Seabees, The (1944)","['Action', 'Drama', 'War']"
m3644,3.477615485096782,17,Dark Command (1940),['Western']
m3645,3.546511627906977,18,Cleo From 5 to 7 (Cléo de 5 à 7) (1962),['Drama']
m3646,2.595959595959596,180,Big Momma's House (2000),['Comedy']
m3647,3.519230769230769,1,Running Free (2000),['Drama']
m3648,2.931859385423021,9,"Abominable Snowman, The (1957)","['Horror', 'Sci-Fi']"
m3649,3.1953125,295,American Gigolo (1980),['Drama']
m365,3.2552083333333335,71,Little Buddha (1993),['Drama']
m3651,2.653250773993808,2,"Blood Spattered Bride, The (La Novia Ensangrentada) (1972)",['Horror']
m3652,2.7761836441893832,5,City of the Living Dead (Paura nella città dei morti viventi) (1980),['Horror']
m3653,3.7922799725442347,149,"Endless Summer, The (1966)",['Documentary']
m3654,3.891647433538898,502,"Guns of Navarone, The (1961)","['Action', 'Drama', 'War']"
m3655,3.6866666666666665,50,Blow-Out (La Grande Bouffe) (1973),['Drama']
m3656,3.426356589147287,1,Lured (1947),['Crime']
m3657,3.532258064516129,6,Pandora and the Flying Dutchman (1951),['Drama']
m3658,3.3291439799527955,69,Quatermass and the Pit (1967),['Sci-Fi']
m3659,3.2124931983950455,38,Quatermass II (1957),"['Sci-Fi', 'Thriller']"
m366,2.8112318097970896,251,Wes Craven's New Nightmare (1994),['Horror']
m3660,2.9456096100368665,157,Puppet Master (1989),"['Horror', 'Sci-Fi', 'Thriller']"
m3661,2.634821136081843,82,Puppet Master II (1990),"['Horror', 'Sci-Fi', 'Thriller']"
m3662,2.551063950960836,92,Puppet Master III: Toulon's Revenge (1991),"['Horror', 'Sci-Fi', 'Thriller']"
m3663,2.549705955699098,58,Puppet Master 4 (1993),"['Horror', 'Sci-Fi', 'Thriller']"
m3664,2.4931856596213424,54,Puppet Master 5: The Final Chapter (1994),"['Horror', 'Sci-Fi', 'Thriller']"
m3665,2.714228434379196,26,Curse of the Puppet Master (1998),"['Horror', 'Sci-Fi', 'Thriller']"
m3666,2.949546438164028,6,Retro Puppetmaster (1999),"['Horror', 'Sci-Fi', 'Thriller']"
m3667,2.7604236825107957,35,Rent-A-Cop (1988),"['Action', 'Comedy']"
m3668,3.8731753703839873,356,Romeo and Juliet (1968),"['Drama', 'Romance']"
m3669,2.699059561128527,71,Stay Tuned (1992),['Comedy']
m367,3.277770258664191,1179,"Mask, The (1994)","['Comedy', 'Crime', 'Fantasy']"
m3670,3.72013351757802,21,"Story of G.I. Joe, The (1945)",['War']
m3671,4.02068470710884,1119,Blazing Saddles (1974),"['Comedy', 'Western']"
m3672,3.0273150959833774,156,Benji (1974),"['Adventure', ""Children's""]"
m3673,2.9070558156705326,31,Benji the Hunted (1987),"['Adventure', ""Children's""]"
m3674,2.936094807492791,47,For the Love of Benji (1977),"['Adventure', ""Children's""]"
m3675,3.75379900355053,271,White Christmas (1954),['Musical']
m3676,3.41383900634722,199,Eraserhead (1977),"['Drama', 'Horror']"
m3677,3.880222315436242,45,Baraka (1992),['Documentary']
m3678,3.7,90,"Man with the Golden Arm, The (1955)",['Drama']
m3679,4.238971877191225,62,"Decline of Western Civilization, The (1981)",['Documentary']
m368,3.5011302390560135,802,Maverick (1994),"['Action', 'Comedy', 'Western']"
m3680,3.9232906879194633,47,"Decline of Western Civilization Part II: The Metal Years, The (1988)",['Documentary']
m3681,3.8681665109463537,325,For a Few Dollars More (1965),['Western']
m3682,3.660506935785536,210,Magnum Force (1973),['Western']
m3683,4.1973525834978,628,Blood Simple (1984),"['Drama', 'Film-Noir']"
m3684,3.378962814430821,358,"Fabulous Baker Boys, The (1989)","['Drama', 'Romance']"
m3685,3.576248323131113,545,Prizzi's Honor (1985),"['Comedy', 'Drama', 'Romance']"
m3686,3.256568950409832,413,Flatliners (1990),['Thriller']
m3687,3.148366057176254,2,Light Years (1988),['Sci-Fi']
m3688,2.789299242424242,339,Porky's (1981),['Comedy']
m3689,2.323069403714565,141,Porky's II: The Next Day (1983),['Comedy']
m369,3.3674698795180724,58,Mrs. Parker and the Vicious Circle (1994),['Drama']
m3690,2.35383777898748,122,Porky's Revenge (1985),['Comedy']
m3691,2.897596656217346,42,Private School (1983),['Comedy']
m3692,2.5782053802911187,58,Class of Nuke 'Em High (1986),"['Comedy', 'Horror']"
m3693,2.751684914503989,182,"Toxic Avenger, The (1985)","['Comedy', 'Horror']"
m3694,2.3016415572176196,62,"Toxic Avenger, Part II, The (1989)","['Comedy', 'Horror']"
m3695,2.319467827989214,53,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)","['Comedy', 'Horror']"
m3696,2.80285277069351,65,Night of the Creeps (1986),"['Comedy', 'Horror', 'Sci-Fi']"
m3697,2.9152119380329666,643,Predator 2 (1990),"['Action', 'Sci-Fi', 'Thriller']"
m3698,3.194549843656088,730,"Running Man, The (1987)","['Action', 'Adventure', 'Sci-Fi']"
m3699,3.4443213946774875,865,Starman (1984),"['Adventure', 'Drama', 'Romance', 'Sci-Fi']"
m37,3.6162396747547754,8,Across the Sea of Time (1995),['Documentary']
m370,2.927988860155162,412,Naked Gun 33 1/3: The Final Insult (1994),['Comedy']
m3700,3.506643968462151,246,"Brother from Another Planet, The (1984)","['Drama', 'Sci-Fi']"
m3701,3.228597747855744,504,Alien Nation (1988),"['Crime', 'Drama', 'Sci-Fi']"
m3702,3.608822704731257,1066,Mad Max (1979),"['Action', 'Sci-Fi']"
m3703,3.6161039363261533,1034,Mad Max 2 (a.k.a. The Road Warrior) (1981),"['Action', 'Sci-Fi']"
m3704,3.16500586377954,722,Mad Max Beyond Thunderdome (1985),"['Action', 'Sci-Fi']"
m3705,2.6991855997524223,380,Bird on a Wire (1990),"['Action', 'Adventure', 'Romance', 'Thriller']"
m3706,3.4089419325953556,448,Angel Heart (1987),"['Film-Noir', 'Mystery', 'Thriller']"
m3707,3.1240458015267176,237,Nine 1/2 Weeks (1986),['Drama']
m3708,3.000063021174415,267,Firestarter (1984),"['Horror', 'Thriller']"
m3709,2.4753257007500986,113,Sleepwalkers (1992),['Horror']
m371,3.1981566390397598,212,"Paper, The (1994)","['Comedy', 'Drama']"
m3710,2.5285023494237917,185,Action Jackson (1988),"['Action', 'Comedy']"
m3711,3.336206896551724,33,Sarafina! (1992),['Drama']
m3712,3.227050997782705,365,Soapdish (1991),['Comedy']
m3713,3.6863636363636365,85,"Long Walk Home, The (1990)",['Drama']
m3714,3.2362637362637363,66,Clara's Heart (1988),['Drama']
m3715,2.70745044429255,88,Burglar (1987),['Comedy']
m3716,2.822770694410864,67,Fatal Beauty (1987),"['Action', 'Crime']"
m3717,3.003907195981953,584,Gone in 60 Seconds (2000),"['Action', 'Crime']"
m3718,3.3486532692698803,61,American Pimp (1999),['Documentary']
m3719,3.156234443522579,45,Love's Labour's Lost (2000),"['Comedy', 'Romance']"
m372,3.1660218739485924,428,Reality Bites (1994),"['Comedy', 'Drama']"
m3720,3.6294642857142856,87,Sunshine (1999),['Drama']
m3721,2.9868247694334653,24,Trixie (1999),['Comedy']
m3722,3.175889328063241,1,Live Virgin (1999),['Comedy']
m3723,3.7091836734693877,269,Hamlet (1990),['Drama']
m3724,3.7079153717453064,195,Coming Home (1978),"['Drama', 'War']"
m3725,3.308346078696694,112,American Pop (1981),"['Animation', 'Musical']"
m3726,3.385660282905084,98,Assault on Precinct 13 (1976),"['Action', 'Thriller']"
m3727,3.5559623289197715,148,Near Dark (1987),"['Comedy', 'Horror']"
m3728,3.7190833638838643,148,One False Move (1991),['Thriller']
m3729,3.3647112090891547,222,Shaft (1971),"['Action', 'Crime']"
m373,3.718789090806045,258,Red Rock West (1992),['Thriller']
m3730,4.144496686481984,453,"Conversation, The (1974)","['Drama', 'Mystery']"
m3731,3.3735999761880016,43,Cutter's Way (1981),"['Drama', 'Thriller']"
m3732,2.9048927982407915,71,"Fury, The (1978)",['Horror']
m3733,3.8105095541401273,289,"Paper Chase, The (1973)",['Drama']
m3734,3.4939024390243905,57,Prince of the City (1981),['Drama']
m3735,3.947048834932913,495,Serpico (1973),"['Crime', 'Drama']"
m3736,3.6796875,39,"Big Carnival, The (1951)",['Drama']
m3737,3.8025509143807152,50,Lonely Are the Brave (1962),"['Drama', 'Western']"
m3738,3.465686274509804,77,"Sugarland Express, The (1974)",['Drama']
m3739,3.61660488155733,40,Trouble in Paradise (1932),"['Comedy', 'Romance']"
m374,2.3495324599115435,183,Richie Rich (1994),"[""Children's"", 'Comedy']"
m3740,3.3834234659909823,584,Big Trouble in Little China (1986),"['Action', 'Comedy']"
m3741,4.00043948209747,241,Badlands (1973),"['Crime', 'Drama']"
m3742,3.916744060947833,234,"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)","['Drama', 'War']"
m3743,2.851000217386858,77,Boys and Girls (2000),"['Comedy', 'Romance']"
m3744,3.2384259479540716,421,Shaft (2000),"['Action', 'Crime']"
m3745,3.3644918899834266,535,Titan A.E. (2000),"['Adventure', 'Animation', 'Sci-Fi']"
m3746,3.774934222812117,69,Butterfly (La Lengua de las Mariposas) (2000),"['Drama', 'War']"
m3747,3.713872832369942,148,Jesus' Son (1999),['Drama']
m3748,3.2805664057709882,2,"Match, The (1999)","['Comedy', 'Romance']"
m3749,3.3297872340425534,22,Time Regained (Le Temps Retrouvé) (1999),['Drama']
m375,3.4166666666666665,17,Safe Passage (1994),['Drama']
m3751,3.8480487994897445,1329,Chicken Run (2000),"['Animation', ""Children's"", 'Comedy']"
m3752,3.0150262960180316,560,"Me, Myself and Irene (2000)",['Comedy']
m3753,3.725045832476542,1240,"Patriot, The (2000)","['Action', 'Drama', 'War']"
m3754,2.7114792774913172,206,"Adventures of Rocky and Bullwinkle, The (2000)","['Animation', ""Children's"", 'Comedy']"
m3755,3.3378515313019896,1013,"Perfect Storm, The (2000)","['Action', 'Adventure', 'Thriller']"
m3756,3.5,24,"Golden Bowl, The (2000)",['Drama']
m3757,2.770255271920089,17,Asylum (1972),['Horror']
m3758,2.94056038815251,120,Communion (1989),"['Drama', 'Sci-Fi', 'Thriller']"
m3759,3.3599322139132615,35,Fun and Fancy Free (1947),"['Animation', ""Children's"", 'Musical']"
m376,3.235310834481831,350,"River Wild, The (1994)","['Action', 'Thriller']"
m3760,3.4459740259740257,305,"Kentucky Fried Movie, The (1977)",['Comedy']
m3761,3.2180143755615456,28,"Blood In, Blood Out (a.k.a. Bound by Honor) (1993)","['Crime', 'Drama']"
m3762,2.636500754147813,3,Daughter of Dr. Jeckyll (1957),['Horror']
m3763,3.5356919759797094,701,F/X (1986),"['Action', 'Crime', 'Thriller']"
m3764,2.786109726718719,245,F/X 2 (1992),"['Action', 'Crime', 'Thriller']"
m3765,3.0930942336442375,46,"Hot Spot, The (1990)","['Drama', 'Romance']"
m3766,2.8402601057667742,191,Missing in Action (1984),"['Action', 'War']"
m3767,2.741241861604784,104,Missing in Action 2: The Beginning (1985),"['Action', 'War']"
m3768,2.857722504336467,81,Braddock: Missing in Action III (1988),"['Action', 'War']"
m3769,3.2912530734905743,190,Thunderbolt and Lightfoot (1974),['Action']
m377,3.54958796089756,1650,Speed (1994),"['Action', 'Romance', 'Thriller']"
m3770,3.422308755312198,338,Dreamscape (1984),"['Adventure', 'Crime', 'Sci-Fi', 'Thriller']"
m3771,3.3039768990287386,151,"Golden Voyage of Sinbad, The (1974)","['Action', 'Adventure']"
m3772,2.662141779788839,3,Hatchet For the Honeymoon (Rosso Segno Della Follia) (1969),['Horror']
m3773,2.898569023569024,171,House Party (1990),['Comedy']
m3774,2.4778982485404506,64,House Party 2 (1991),['Comedy']
m3775,3.367254615799622,20,Make Mine Music (1946),"['Animation', ""Children's"", 'Musical']"
m3776,3.381389739905638,24,Melody Time (1948),"['Animation', ""Children's"", 'Musical']"
m3777,2.8074449799262067,11,Nekromantik (1987),"['Comedy', 'Horror']"
m3778,3.2648065091139093,6,On Our Merry Way (1948),"['Comedy', 'Drama']"
m3779,3.164047561243234,1,Project Moon Base (1953),['Sci-Fi']
m378,2.9887454764838965,140,Speechless (1994),"['Comedy', 'Romance']"
m3780,3.1495735361035204,41,Rocketship X-M (1950),['Sci-Fi']
m3781,3.0532131132894684,29,Shaft in Africa (1973),"['Action', 'Crime']"
m3782,3.0458878314585,44,Shaft's Big Score! (1972),"['Action', 'Crime']"
m3783,3.9557287327594186,235,Croupier (1998),"['Crime', 'Drama']"
m3784,3.2290043290043293,165,"Kid, The (2000)",['Comedy']
m3785,3.0105503467491967,613,Scary Movie (2000),"['Comedy', 'Horror']"
m3786,3.240571655418817,184,But I'm a Cheerleader (1999),['Comedy']
m3787,3.5841750841750843,63,Shower (Xizhao) (1999),['Comedy']
m3788,3.7304236975979994,246,Blowup (1966),"['Drama', 'Mystery']"
m3789,4.102209944751381,156,"Pawnbroker, The (1965)",['Drama']
m379,2.951918805013827,436,Timecop (1994),"['Action', 'Sci-Fi']"
m3790,3.414473684210526,51,Groove (2000),['Drama']
m3791,3.090217391304348,435,Footloose (1984),['Drama']
m3792,3.5431336911957394,72,Duel in the Sun (1946),['Western']
m3793,3.7678207664954915,1511,X-Men (2000),"['Action', 'Sci-Fi']"
m3794,3.2890384701946016,121,Chuck & Buck (2000),"['Comedy', 'Drama']"
m3795,3.434065934065934,66,"Five Senses, The (1999)",['Drama']
m3796,3.3348724944905026,13,"Wisdom of Crocodiles, The (a.k.a. Immortality) (2000)","['Romance', 'Thriller']"
m3797,2.9836289222373806,29,"In Crowd, The (2000)",['Thriller']
m3798,3.3251511505565263,463,What Lies Beneath (2000),['Thriller']
m3799,2.4342551279942266,100,Pokémon the Movie 2000 (2000),"['Animation', ""Children's""]"
m38,3.0560398505603987,28,It Takes Two (1995),['Comedy']
m380,3.6124175914037537,1400,True Lies (1994),"['Action', 'Adventure', 'Comedy', 'Romance']"
m3800,3.3458953680727874,3,Criminal Lovers (Les Amants Criminels) (1999),"['Drama', 'Romance']"
m3801,4.039248428932675,199,Anatomy of a Murder (1959),"['Drama', 'Mystery']"
m3802,2.6407237557372314,304,Freejack (1992),"['Action', 'Sci-Fi']"
m3803,3.514705882352941,9,Greaser's Palace (1972),['Drama']
m3804,2.87603305785124,43,H.O.T.S. (1979),['Comedy']
m3805,3.085682632950988,34,Knightriders (1981),"['Action', 'Adventure', 'Drama']"
m3806,3.3758632265490123,58,MacKenna's Gold (1969),['Western']
m3807,3.223006364683507,106,Sinbad and the Eye of the Tiger (1977),"['Action', 'Adventure']"
m3808,3.8340228266291114,44,Two Women (La Ciociara) (1961),"['Drama', 'War']"
m3809,3.3875764606623076,817,What About Bob? (1991),['Comedy']
m381,3.2860169491525424,211,When a Man Loves a Woman (1994),['Drama']
m3810,3.2082775419803617,83,White Sands (1992),"['Drama', 'Thriller']"
m3811,4.048983059997521,360,Breaker Morant (1980),"['Drama', 'War']"
m3812,3.5093663911845727,285,Everything You Always Wanted to Know About Sex (1972),['Comedy']
m3813,3.337962962962963,83,Interiors (1978),['Drama']
m3814,3.882920110192837,219,Love and Death (1975),['Comedy']
m3816,3.6587301587301586,38,"Official Story, The (La Historia Oficial) (1985)",['Drama']
m3817,3.288130202464469,16,"Other Side of Sunday, The (Søndagsengler) (1996)","['Comedy', 'Drama']"
m3818,3.304014151303373,7,Pot O' Gold (1941),"['Comedy', 'Musical']"
m3819,3.896865203761755,245,Tampopo (1986),['Comedy']
m382,2.946623093681917,272,Wolf (1994),"['Drama', 'Horror']"
m3820,2.62317198623216,37,Thomas and the Magic Railroad (2000),"[""Children's""]"
m3821,2.7272727272727275,248,Nutty Professor II: The Klumps (2000),['Comedy']
m3822,3.651920847527154,70,"Girl on the Bridge, The (La Fille sur le Pont) (1999)","['Drama', 'Romance']"
m3823,3.565934065934066,66,Wonderland (1999),['Drama']
m3824,2.419222922003625,117,Autumn in New York (2000),"['Drama', 'Romance']"
m3825,2.8429203539823007,201,Coyote Ugly (2000),['Drama']
m3826,2.636181906957942,405,Hollow Man (2000),"['Horror', 'Sci-Fi', 'Thriller']"
m3827,3.3345728448895127,478,Space Cowboys (2000),"['Action', 'Sci-Fi']"
m3828,3.172147001934236,2,Better Living (1998),['Comedy']
m383,3.3040815682313203,270,Wyatt Earp (1994),['Western']
m3830,3.020901890927584,25,Psycho Beach Party (2000),"['Comedy', 'Horror', 'Thriller']"
m3831,3.6194411648957105,186,Saving Grace (2000),['Comedy']
m3832,2.9442724458204332,21,"Black Sabbath (Tre Volti Della Paura, I) (1963)",['Horror']
m3833,2.799642581209481,56,"Brain That Wouldn't Die, The (1962)","['Horror', 'Sci-Fi']"
m3834,2.931515118964809,176,Bronco Billy (1980),"['Adventure', 'Drama', 'Romance']"
m3835,2.880279858372129,178,"Crush, The (1993)",['Thriller']
m3836,3.810008788475139,375,Kelly's Heroes (1970),"['Action', 'Comedy', 'War']"
m3837,2.8465882352941176,89,Phantasm II (1988),['Horror']
m3838,2.6772247360482653,42,Phantasm III: Lord of the Dead (1994),['Horror']
m3839,2.6846208362863218,47,Phantasm IV: Oblivion (1998),['Horror']
m384,3.09057813989772,40,Bad Company (1995),['Action']
m3840,2.5934022257551668,112,Pumpkinhead (1988),['Horror']
m3841,2.84133922465757,306,Air America (1990),"['Action', 'Comedy']"
m3842,2.751987281399046,1,Make Them Die Slowly (Cannibal Ferox) (1980),['Horror']
m3843,2.694295900178253,30,Sleepaway Camp (1983),['Horror']
m3844,3.587759815242494,408,Steel Magnolias (1989),['Drama']
m3845,3.443396226415094,28,And God Created Woman (Et Dieu&#8230;Créa la Femme) (1956),['Drama']
m3846,3.1589667163437656,138,Easy Money (1983),['Comedy']
m3847,2.833172613307618,25,"Ilsa, She Wolf of the SS (1974)",['Horror']
m3848,3.278444058594127,20,Silent Fall (1994),"['Drama', 'Thriller']"
m3849,3.54288461968555,43,"Spiral Staircase, The (1946)",['Thriller']
m385,3.4714285714285715,10,"Man of No Importance, A (1994)",['Drama']
m3850,3.249350045924576,13,Whatever Happened to Aunt Alice? (1969),"['Crime', 'Thriller']"
m3851,3.554010695187166,40,I'm the One That I Want (2000),['Comedy']
m3852,3.6090549766439097,208,"Tao of Steve, The (2000)",['Comedy']
m3853,3.513157894736842,13,"Tic Code, The (1998)",['Drama']
m3854,3.5174338784575006,20,Aimée & Jaguar (1999),"['Drama', 'Romance']"
m3855,3.559755608974359,39,"Affair of Love, An (Une Liaison Pornographique) (1999)","['Drama', 'Romance']"
m3857,3.008862759724008,60,Bless the Child (2000),['Thriller']
m3858,3.1762360446570974,69,Cecil B. Demented (2000),['Comedy']
m3859,3.8736909858828974,82,"Eyes of Tammy Faye, The (2000)",['Documentary']
m386,3.0090909090909093,30,S.F.W. (1994),['Drama']
m3860,3.3333333333333335,16,"Opportunists, The (1999)",['Crime']
m3861,3.119198982835347,241,"Replacements, The (2000)",['Comedy']
m3862,3.1706293706293707,20,About Adam (2000),['Comedy']
m3863,3.2535586313488096,658,"Cell, The (2000)","['Sci-Fi', 'Thriller']"
m3864,2.9064185038294705,143,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),"['Action', 'Adventure', 'Sci-Fi']"
m3865,3.2372524741297646,147,"Original Kings of Comedy, The (2000)","['Comedy', 'Documentary']"
m3866,3.197860962566845,6,Sunset Strip (2000),['Comedy']
m3867,3.445945945945946,12,All the Rage (a.k.a. It's the Rage) (1999),['Drama']
m3868,3.6514123596891572,692,"Naked Gun: From the Files of Police Squad!, The (1988)",['Comedy']
m3869,3.098930481283422,431,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",['Comedy']
m387,2.927214092411258,102,"Low Down Dirty Shame, A (1994)","['Action', 'Comedy']"
m3870,3.7364864864864864,49,Our Town (1940),['Drama']
m3871,3.805806466093249,305,Shane (1953),"['Drama', 'Western']"
m3872,3.767716535433071,102,"Suddenly, Last Summer (1959)",['Drama']
m3873,3.6254356461585324,280,Cat Ballou (1965),"['Comedy', 'Western']"
m3874,3.1898077767642983,24,"Couch in New York, A (1996)","['Comedy', 'Romance']"
m3875,2.751793400286944,5,"Devil Rides Out, The (1968)",['Horror']
m3876,3.293103448275862,4,Jerry & Tom (1998),['Drama']
m3877,2.492753843487678,182,Supergirl (1984),"['Action', 'Adventure', 'Fantasy']"
m3878,3.138341323583264,12,X: The Unknown (1956),['Sci-Fi']
m3879,2.955688782307487,144,"Art of War, The (2000)",['Action']
m388,3.610655737704918,97,Boys Life (1995),['Drama']
m3880,3.56570068573096,18,"Ballad of Ramblin' Jack, The (2000)",['Documentary']
m3881,4.001852628635347,1,Bittersweet Motel (2000),['Documentary']
m3882,3.26197458455523,234,Bring It On (2000),['Comedy']
m3883,3.148674242424242,15,Catfish in Black Bean Sauce (2000),"['Comedy', 'Drama']"
m3884,2.8128342245989306,40,"Crew, The (2000)",['Comedy']
m3885,3.2270952271965547,26,Love & Sex (2000),"['Comedy', 'Romance']"
m3886,3.1923076923076925,40,Steal This Movie! (2000),['Drama']
m3887,3.4310344827586206,4,Went to Coney Island on a Mission From God... Be Back by Five (1998),['Drama']
m3888,3.5038586769356,2,Skipped Parts (2000),"['Drama', 'Romance']"
m3889,2.784889952552369,135,Highlander: Endgame (2000),"['Action', 'Adventure', 'Fantasy']"
m389,3.6000105535788602,20,"Colonel Chabert, Le (1994)","['Drama', 'Romance', 'War']"
m3890,3.6685192953020134,1,Back Stage (2000),['Documentary']
m3891,3.129517431972789,7,Turn It Up (2000),"['Crime', 'Drama']"
m3892,2.735294117647059,10,Anatomy (Anatomie) (2000),['Horror']
m3893,3.4770003553314743,559,Nurse Betty (2000),"['Comedy', 'Thriller']"
m3894,3.358695652173913,21,Solas (1999),['Drama']
m3895,2.7142810327373623,94,"Watcher, The (2000)","['Crime', 'Thriller']"
m3896,3.317524773895628,179,"Way of the Gun, The (2000)","['Crime', 'Thriller']"
m3897,4.19526547869764,994,Almost Famous (2000),"['Comedy', 'Drama']"
m3898,3.004411399110377,45,Bait (2000),"['Action', 'Comedy']"
m3899,3.106060606060606,3,Circus (2000),['Comedy']
m39,3.6129159975987735,1362,Clueless (1995),"['Comedy', 'Romance']"
m390,3.4002456381952784,59,Faster Pussycat! Kill! Kill! (1965),"['Action', 'Comedy', 'Drama']"
m3900,3.0608170565067114,33,Crime and Punishment in Suburbia (2000),"['Comedy', 'Drama']"
m3901,2.8140743413100724,106,Duets (2000),"['Comedy', 'Drama']"
m3902,3.316326530612245,24,Goya in Bordeaux (Goya en Bodeos) (1999),['Drama']
m3903,3.5,52,Urbania (2000),['Drama']
m3904,3.4038461538461537,1,"Uninvited Guest, An (2000)",['Drama']
m3905,3.3036020583190395,8,"Specials, The (2000)",['Comedy']
m3906,3.2882882882882885,32,Under Suspicion (2000),['Crime']
m3908,2.3423713235294117,92,Urban Legends: Final Cut (2000),['Horror']
m3909,2.9199623768044822,69,Woman on Top (2000),"['Comedy', 'Romance']"
m391,3.347435897435898,40,Jason's Lyric (1994),"['Crime', 'Drama']"
m3910,3.7587366747219866,200,Dancer in the Dark (2000),"['Drama', 'Musical']"
m3911,4.017223517223517,657,Best in Show (2000),['Comedy']
m3912,2.7695392842451665,40,Beautiful (2000),"['Comedy', 'Drama']"
m3913,3.0273274532922185,32,Barenaked in America (1999),['Documentary']
m3914,3.373684210526316,70,"Broken Hearts Club, The (2000)",['Drama']
m3915,3.5098684210526314,127,Girlfight (2000),['Drama']
m3916,3.9015151515151514,437,Remember the Titans (2000),['Drama']
m3917,3.069281045751634,279,Hellraiser (1987),['Horror']
m3918,2.7922341350333237,167,Hellbound: Hellraiser II (1988),['Horror']
m3919,2.380679100908656,87,Hellraiser III: Hell on Earth (1992),['Horror']
m392,3.0584317684059377,25,"Secret Adventures of Tom Thumb, The (1993)","['Adventure', ""Children's""]"
m3920,3.5167906906352284,66,"Faraway, So Close (In Weiter Ferne, So Nah!) (1993)","['Drama', 'Fantasy']"
m3921,2.91403162055336,47,Beach Party (1963),['Comedy']
m3922,2.9177489177489178,39,Bikini Beach (1964),['Comedy']
m3923,2.7652392750516186,104,Return of the Fly (1959),"['Horror', 'Sci-Fi']"
m3924,3.099871959026889,26,Pajama Party (1964),['Comedy']
m3925,3.681011296395912,124,Stranger Than Paradise (1984),['Comedy']
m3926,3.2916845837349693,180,Voyage to the Bottom of the Sea (1961),"['Adventure', 'Sci-Fi']"
m3927,3.4825504485901386,348,Fantastic Voyage (1966),"['Adventure', 'Sci-Fi']"
m3928,3.368441160007515,206,Abbott and Costello Meet Frankenstein (1948),"['Comedy', 'Horror']"
m3929,3.807765151515152,147,"Bank Dick, The (1940)",['Comedy']
m393,2.5629262823507424,105,Street Fighter (1994),['Action']
m3930,3.1846468317056553,223,"Creature From the Black Lagoon, The (1954)",['Horror']
m3931,2.7100072935635406,27,"Giant Gila Monster, The (1959)","['Horror', 'Sci-Fi']"
m3932,3.574455655226598,232,"Invisible Man, The (1933)","['Horror', 'Sci-Fi']"
m3933,2.8308357348738,16,"Killer Shrews, The (1959)","['Horror', 'Sci-Fi']"
m3934,3.143137292014165,28,Kronos (1957),['Sci-Fi']
m3935,2.8444666001994015,23,Kronos (1973),['Horror']
m3936,3.6088637125659093,112,"Phantom of the Opera, The (1943)","['Drama', 'Thriller']"
m3937,3.0576214582247543,135,Runaway (1984),"['Sci-Fi', 'Thriller']"
m3938,2.3940242763772175,27,"Slumber Party Massacre, The (1982)",['Horror']
m3939,2.4165085388994307,26,"Slumber Party Massacre II, The (1987)",['Horror']
m394,3.21552757793765,18,Coldblooded (1995),['Action']
m3940,2.447520184544406,15,"Slumber Party Massacre III, The (1990)",['Horror']
m3941,2.4797160243407705,22,Sorority House Massacre (1986),['Horror']
m3942,2.3253676470588234,28,Sorority House Massacre II (1990),['Horror']
m3943,3.0999355254674406,96,Bamboozled (2000),['Comedy']
m3944,3.0762774806892454,9,Bootmen (2000),"['Comedy', 'Drama']"
m3945,2.6950539080413054,43,Digimon: The Movie (2000),"['Adventure', 'Animation', ""Children's""]"
m3946,2.6566675366497816,100,Get Carter (2000),"['Action', 'Drama', 'Thriller']"
m3947,3.352477041803262,55,Get Carter (1971),['Thriller']
m3948,3.6142126891851256,862,Meet the Parents (2000),['Comedy']
m3949,4.0683890577507595,304,Requiem for a Dream (2000),['Drama']
m3950,3.6139240506329116,54,Tigerland (2000),['Drama']
m3951,3.746153846153846,40,Two Family House (2000),['Drama']
m3952,3.72910464623369,388,"Contender, The (2000)","['Drama', 'Thriller']"
m396,3.519230769230769,1,Fall Time (1995),['Drama']
m397,2.6629901960784315,12,"Fear, The (1995)",['Horror']
m398,3.83518596196868,1,Frank and Ollie (1995),['Documentary']
