Genre,MovieID,Title,WeightedRating,AverageRating,# of Ratings
Romance,931,Spellbound (1945),3.8205642053337447,3.912621359223301,206
Romance,932,"Affair to Remember, An (1957)",3.8461538461538463,3.9523809523809526,189
Romance,933,To Catch a Thief (1955),4.037473318048858,4.10158013544018,443
Romance,936,Ninotchka (1939),3.904448827525751,4.075757575757576,132
Romance,937,Love in the Afternoon (1957),3.568351648351648,3.75,44
Romance,943,"Ghost and Mrs. Muir, The (1947)",3.8612157073695537,3.982456140350877,171
Romance,945,Top Hat (1935),4.034739454094293,4.147410358565737,251
Romance,956,Penny Serenade (1941),3.463841547673883,3.55,40
Romance,969,"African Queen, The (1951)",4.217383706706742,4.251655629139073,1057
Romance,974,Algiers (1938),3.4828700711053653,3.75,16
Romance,976,"Farewell to Arms, A (1932)",3.489756474681098,3.5714285714285716,56
Romance,987,Bliss (1997),3.152464302164901,2.9,40
Romance,1043,To Gillian on Her 37th Birthday (1996),2.998222899212998,2.8425925925925926,108
Romance,1046,Beautiful Thing (1996),3.844425237683665,4.066666666666666,90
Romance,1057,Everyone Says I Love You (1996),3.534585099939431,3.5583941605839415,274
Romance,1059,William Shakespeare's Romeo and Juliet (1996),3.3994847258005154,3.4008350730688934,479
Romance,1066,Shall We Dance? (1937),4.010209470163704,4.1657142857142855,175
Romance,1067,"Damsel in Distress, A (1937)",3.522267206477733,3.782608695652174,23
Romance,1071,For the Moment (1994),3.386201427438541,3.4,5
Romance,1088,Dirty Dancing (1987),3.3158532090770283,3.3114992721979624,687
Romance,1094,"Crying Game, The (1992)",3.7196312528336106,3.7314890154597236,1229
Romance,1100,Days of Thunder (1990),2.86133930794125,2.807142857142857,420
Romance,1101,Top Gun (1986),3.673688437808039,3.6861386138613863,1010
Romance,1172,Cinema Paradiso (1988),4.228140879621517,4.287804878048781,615
Romance,1183,"English Patient, The (1996)",3.600223505308251,3.609706774519717,989
Romance,1188,Strictly Ballroom (1992),3.9169294916341473,3.951183431952663,676
Romance,1197,"Princess Bride, The (1987)",4.286779914982329,4.3037100949094045,2318
Romance,1210,Star Wars: Episode VI - Return of the Jedi (1983),4.0134053542562,4.022892819979188,2883
Romance,1211,Wings of Desire (Der Himmel über Berlin) (1987),4.000808298531592,4.1115702479338845,242
Romance,1216,"Big Blue, The (Le Grand Bleu) (1988)",3.5649867374005306,3.6551724137931036,87
Romance,1226,"Quiet Man, The (1952)",3.945197659483374,4.053097345132743,226
Romance,1230,Annie Hall (1977),4.117771883289125,4.14167916041979,1334
Romance,1244,Manhattan (1979),4.04232536996818,4.082172701949861,718
Romance,1247,"Graduate, The (1967)",4.217118259280007,4.245836637589215,1261
Romance,1264,Diva (1981),3.9575067195699476,4.054474708171206,257
Romance,1265,Groundhog Day (1993),3.942378104342352,3.953028972783143,2278
Romance,1277,Cyrano de Bergerac (1990),3.830826000567698,3.884297520661157,363
Romance,1286,Somewhere in Time (1980),3.559302189439176,3.585964912280702,285
Romance,1290,Some Kind of Wonderful (1987),3.5584306004781325,3.591304347826087,230
Romance,1296,"Room with a View, A (1986)",3.9523293607800647,3.9964285714285714,560
Romance,1307,When Harry Met Sally... (1989),4.054750710040812,4.073341836734694,1568
Romance,1339,Bram Stoker's Dracula (1992),3.34623447830995,3.34375,672
Romance,1353,"Mirror Has Two Faces, The (1996)",3.141385612227945,3.0851063829787235,188
Romance,1357,Shine (1996),3.7755380713960593,3.8065693430656933,548
Romance,1380,Grease (1978),3.567961382022974,3.5777233782129745,817
Romance,1381,Grease 2 (1982),2.1420801420801423,1.9636963696369636,303
Romance,1393,Jerry Maguire (1996),3.7473904541573715,3.7590539541759056,1353
Romance,1398,In Love and War (1996),3.2697724810400866,3.1904761904761907,63
Romance,1408,"Last of the Mohicans, The (1992)",3.795022846569238,3.8133333333333335,975
Romance,1409,Michael (1996),3.086637816832995,3.0535714285714284,392
Romance,1415,"Thieves (Voleurs, Les) (1996)",3.4620222544750847,3.5555555555555554,36
Romance,1441,Benny & Joon (1993),3.4399061377135736,3.444906444906445,481
Romance,1453,"Beautician and the Beast, The (1997)",2.648724643502711,2.4324324324324325,148
Romance,1455,Hotel de Love (1996),3.1790957134468583,2.772727272727273,22
Romance,1457,Fools Rush In (1997),3.14775692804772,3.1090225563909772,266
Romance,1458,Touch (1997),3.1886039886039885,2.8333333333333335,24
Romance,1463,That Old Feeling (1997),3.2287841191066997,3.0294117647058822,34
Romance,1468,Booty Call (1997),2.7532307692307696,2.5625,144
Romance,1475,Kama Sutra: A Tale of Love (1996),3.230769230769231,3.1481481481481484,81
Romance,1477,Love Jones (1997),3.4075286415711945,3.4444444444444446,27
Romance,1479,"Saint, The (1997)",3.210603081996322,3.197158081705151,563
Romance,1493,Love and Other Catastrophes (1996),3.359186268277177,3.2941176470588234,17
Romance,1496,Anna Karenina (1997),3.3026389668725433,3.16,25
Romance,1498,Inventing the Abbotts (1997),3.199030196164867,3.1374045801526718,131
Romance,1502,Kissed (1996),3.3138189244383933,3.076923076923077,13
Romance,1514,Temptress Moon (Feng Yue) (1996),3.2916984006092918,2.7142857142857144,7
Romance,1520,Commandments (1997),3.1492439184746877,2.466666666666667,15
Romance,1523,"Truth or Consequences, N.M. (1997)",2.95752009184845,2.6315789473684212,57
Romance,1535,Love! Valour! Compassion! (1997),3.455500131268049,3.4854368932038833,103
Romance,1541,Addicted to Love (1997),3.1436711436711438,3.1,240
Romance,1542,Brassed Off (1996),3.5176936739991804,3.542016806722689,238
Romance,1549,Rough Magic (1995),3.171692307692308,2.6842105263157894,19
Romance,1550,Trial and Error (1997),2.962714141753443,2.704225352112676,71
Romance,1554,"Pillow Book, The (1995)",3.455816910362365,3.4782608695652173,138
Romance,1556,Speed 2: Cruise Control (1997),2.032230862925138,1.8719346049046321,367
Romance,1564,Roseanna's Grave (For Roseanna) (1997),3.5878084179970973,3.8333333333333335,36
Romance,1569,My Best Friend's Wedding (1997),3.4258607634403813,3.428048780487805,820
Romance,1571,When the Cats Away (Chacun cherche son chat) (1996),3.6749239461103866,3.9555555555555557,45
Romance,1574,Fall (1997),3.2518080210387903,2.8666666666666667,15
Romance,1593,Picture Perfect (1997),2.9743589743589745,2.8641975308641974,162
Romance,1597,Conspiracy Theory (1997),3.4046000810190393,3.405672009864365,811
Romance,1600,She's So Lovely (1997),3.044947209653092,2.869047619047619,84
Romance,1605,Excess Baggage (1997),2.8990933021351273,2.659090909090909,88
Romance,1629,"MatchMaker, The (1997)",3.1228247162673393,3.018348623853211,109
Romance,1632,"Smile Like Yours, A (1997)",3.0902483343428226,2.45,20
Romance,1639,Chasing Amy (1997),3.7614965519868937,3.7784679089026914,966
Romance,1643,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",3.8062585712504675,3.8754716981132074,265
Romance,1656,Swept from the Sea (1997),3.34314381270903,3.2142857142857144,14
Romance,1658,"Life Less Ordinary, A (1997)",3.230286954424886,3.1724137931034484,116
Romance,1666,Hugo Pool (1997),3.1374924288310115,2.6,20
Romance,1669,"Tango Lesson, The (1997)",3.419015766841854,3.4594594594594597,37
Romance,1674,Witness (1985),3.971758393052565,3.9961759082217974,1046
Romance,1680,Sliding Doors (1998),3.756119742326639,3.790948275862069,464
Romance,1683,"Wings of the Dove, The (1997)",3.6987792322400357,3.761467889908257,218
Romance,1684,Mrs. Dalloway (1997),3.5786282682834405,3.7241379310344827,58
Romance,1685,"I Love You, I Love You Not (1996)",3.3986013986013983,3.5,6
Romance,1714,Never Met Picasso (1996),3.3535004321521176,2.0,1
Romance,1721,Titanic (1997),3.577999854816464,3.5834411384217333,1546
Romance,1722,Tomorrow Never Dies (1997),3.439238839570148,3.4419953596287702,862
Romance,1733,Afterglow (1997),3.2050260496475635,3.1097560975609757,82
Romance,1735,Great Expectations (1998),3.227506588028611,3.2015209125475286,263
Romance,1749,"Leading Man, The (1996)",3.387491013659238,3.4,10
Romance,1755,Shooting Fish (1997),3.445316588173731,3.533333333333333,30
Romance,1767,Music From Another Room (1998),3.2407304925290537,3.0,26
Romance,1770,B. Monkey (1998),3.4116923076923076,3.473684210526316,19
Romance,1777,"Wedding Singer, The (1998)",3.48475671310317,3.4895489548954894,909
Romance,1782,Little City (1998),3.2471994025392084,2.5,8
Romance,1801,"Man in the Iron Mask, The (1998)",3.0776312295299637,3.0434782608695654,391
Romance,1817,No Looking Back (1998),3.3014553014553014,3.0,12
Romance,1821,"Object of My Affection, The (1998)",3.2268399576847515,3.1943127962085307,211
Romance,1829,Chinese Box (1997),3.2078356426182513,3.0,37
Romance,1835,City of Angels (1998),3.299708838170377,3.289617486338798,366
Romance,1850,"I Love You, Don't Touch Me! (1998)",3.26072157930565,2.8461538461538463,13
Romance,1851,Leather Jacket Love Story (1997),3.411665257819104,4.0,2
Romance,1854,Kissing a Fool (1998),3.1937788986969315,3.0208333333333335,48
Romance,1874,Still Breathing (1997),3.3791598472449538,3.3703703703703702,27
Romance,1878,Woo (1998),3.1051517290049397,2.0,11
Romance,1888,Hope Floats (1998),3.03421781470562,2.994832041343669,387
Romance,1894,Six Days Seven Nights (1998),2.9508858488450325,2.910828025477707,471
Romance,1895,Can't Hardly Wait (1998),3.2567403983712997,3.238562091503268,306
Romance,1897,High Art (1998),3.474395293092177,3.5037593984962405,133
Romance,1902,Dream for an Insomniac (1996),3.268445839874411,3.1,30
Romance,1906,Mr. Jealousy (1997),3.314314824248599,3.21875,32
Romance,1912,Out of Sight (1998),3.778487408545212,3.797356828193833,908
Romance,1925,Wings (1927),3.641025641025641,3.888888888888889,45
Romance,1944,From Here to Eternity (1953),4.0201982067012745,4.096153846153846,364
Romance,1946,Marty (1955),3.8721560130010837,3.975609756097561,205
Romance,1947,West Side Story (1961),4.021417985370751,4.057818659658344,761
Romance,1959,Out of Africa (1985),3.635893606020566,3.6533546325878596,626
Romance,2006,"Mask of Zorro, The (1998)",3.5540484843943196,3.5615462868769074,983
Romance,2020,Dangerous Liaisons (1988),3.940270384850911,3.9715394566623545,773
Romance,2025,Lolita (1997),3.3505889195870293,3.3438914027149322,221
Romance,2029,Billy's Hollywood Screen Kiss (1997),3.566784679755391,3.6710526315789473,76
Romance,2045,"Far Off Place, A (1993)",3.423662631784459,3.4545454545454546,55
Romance,2062,"Governess, The (1998)",3.2707556760420196,3.2,70
Romance,2063,Seventh Heaven (Le Septième ciel) (1997),3.2471994025392084,2.5,8
Romance,2065,"Purple Rose of Cairo, The (1985)",3.581302907618697,3.5991649269311066,479
Romance,2067,Doctor Zhivago (1965),4.0168407723963275,4.065602836879433,564
Romance,2080,Lady and the Tramp (1955),3.784276329730875,3.8043981481481484,864
Romance,2081,"Little Mermaid, The (1989)",3.7415213437466566,3.756521739130435,1035
Romance,2100,Splash (1984),3.4291179189645833,3.4307824591573515,1163
Romance,2108,L.A. Story (1991),3.690536291572561,3.7066666666666666,825
Romance,2125,Ever After: A Cinderella Story (1998),3.682765547836277,3.7139423076923075,416
Romance,2127,"First Love, Last Rites (1997)",3.394331983805668,3.5,4
Romance,2130,Atlantic City (1980),3.7762036524626454,3.8322368421052633,304
Romance,2143,Legend (1985),3.2828877521474764,3.2704225352112677,355
Romance,2145,Pretty in Pink (1986),3.367590996918899,3.3665223665223665,693
Romance,2146,St. Elmo's Fire (1985),3.140912185159973,3.1107954545454546,352
Romance,2154,How Stella Got Her Groove Back (1998),2.927688115699015,2.7857142857142856,140
Romance,2157,"Chambermaid on the Titanic, The (1998)",3.3422168382798305,3.25,20
Romance,2166,Return to Paradise (1998),3.4892307692307694,3.5208333333333335,144
Romance,2168,Dance with Me (1998),3.185557299843014,3.0759493670886076,79
Romance,2171,"Next Stop, Wonderland (1998)",3.633531395535571,3.688775510204082,196
Romance,2175,Déjà Vu (1997),3.5159474671669795,3.8333333333333335,18
Romance,2208,"Lady Vanishes, The (1938)",4.042188739095955,4.185929648241206,199
Romance,2215,Rich and Strange (1932),3.4095634095634093,3.5,12
Romance,2243,Broadcast News (1987),3.7288057288057286,3.747782002534854,789
Romance,2244,"Allnighter, The (1987)",3.172886519421173,1.8571428571428572,7
Romance,2248,Say Anything... (1989),3.9887527615987146,4.017505470459518,914
Romance,2257,No Small Affair (1984),3.260012714558169,2.9411764705882355,17
Romance,2259,Blame It on Rio (1984),2.835299669655498,2.716417910447761,201
Romance,2262,About Last Night... (1986),3.183303840949308,3.1564417177914113,326
Romance,2266,"Butcher's Wife, The (1991)",2.965328172875343,2.871794871794872,195
Romance,2291,Edward Scissorhands (1990),3.5867001445636464,3.5926680244399187,1473
Romance,2292,Overnight Delivery (1996),3.1059963658388856,2.5,20
Romance,2297,What Dreams May Come (1998),3.1373419554097097,3.1070422535211266,355
Romance,2316,Practical Magic (1998),3.0455483693408563,2.983050847457627,236
Romance,2331,Living Out Loud (1998),3.254969749351772,3.223463687150838,179
Romance,2339,I'll Be Home For Christmas (1998),3.2089470812875067,2.925925925925926,27
Romance,2340,Meet Joe Black (1998),3.267692307692308,3.252906976744186,344
Romance,2369,Desperately Seeking Susan (1985),2.9759261677767617,2.954761904761905,840
Romance,2385,Home Fries (1998),2.7611122386847984,2.5753424657534247,146
Romance,2388,Steam: The Turkish Bath (Hamam) (1997),3.405654174884944,3.466666666666667,15
Romance,2396,Shakespeare in Love (1998),4.114085292945397,4.127479949345715,2369
Romance,2405,"Jewel of the Nile, The (1985)",3.1768747651511084,3.163447251114413,673
Romance,2406,Romancing the Stone (1984),3.679676463255866,3.6892193308550185,1345
Romance,2415,Violets Are Blue... (1986),3.2347140039447733,2.8,15
Romance,2424,You've Got Mail (1998),3.3808630393996246,3.380668257756563,838
Romance,2426,"Theory of Flight, The (1998)",3.2231314784506275,2.962962962962963,27
Romance,2443,Playing by Heart (1998),3.541184479237577,3.5952380952380953,126
Romance,2468,Jumpin' Jack Flash (1986),2.834085674804238,2.770053475935829,374
Romance,2469,Peggy Sue Got Married (1986),3.285224329810317,3.2766798418972334,506
Romance,2481,My Name Is Joe (1998),3.4806467417932385,3.6,35
Romance,2482,Still Crazy (1998),3.3636839351125065,3.3333333333333335,30
Romance,2485,She's All That (1999),3.083199050122975,3.051219512195122,410
Romance,2491,Simply Irresistible (1999),2.9162824557146325,2.739130434782609,115
Romance,2496,Blast from the Past (1999),3.3661233438185114,3.363888888888889,360
Romance,2497,Message in a Bottle (1999),2.947216717708521,2.835294117647059,170
Romance,2502,Office Space (1999),3.8003612989959246,3.8211009174311927,872
Romance,2506,"Other Sister, The (1999)",3.3522071149189796,3.3435582822085887,163
Romance,2510,Just the Ticket (1999),3.402812241521919,3.6666666666666665,3
Romance,2556,Telling You (1998),3.375972342264477,3.0,1
Romance,2558,Forces of Nature (1999),2.8446347189614696,2.74468085106383,235
Romance,2569,Among Giants (1998),3.4520146520146517,3.7777777777777777,9
Romance,2570,"Walk on the Moon, A (1999)",3.534232090933122,3.5980392156862746,102
Romance,2572,10 Things I Hate About You (1999),3.4206197299674095,3.422857142857143,700
Romance,2581,Never Been Kissed (1999),3.1823681936041486,3.168269230769231,624
Romance,2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",3.6309373686422868,3.8541666666666665,48
Romance,2589,Friends & Lovers (1999),2.997495527728086,2.734375,64
Romance,2591,Jeanne and the Perfect Guy (Jeanne et le garçon formidable) (1998),3.323753169907016,2.0,2
Romance,2594,Open Your Eyes (Abre los ojos) (1997),3.717827196500182,3.9516129032258065,62
Romance,2597,Lost & Found (1999),2.923076923076923,2.609375,64
Romance,2620,This Is My Father (1998),3.524915336236091,3.6944444444444446,36
Romance,2621,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),3.5487179487179485,3.652173913043478,69
Romance,2626,Edge of Seventeen (1998),3.467907888290054,3.5714285714285716,35
Romance,2629,"Love Letter, The (1999)",2.8972307692307697,2.75,144
Romance,2633,"Mummy, The (1932)",3.5047725996631107,3.537037037037037,162
Romance,2671,Notting Hill (1999),3.648124795665779,3.6628205128205127,780
Romance,2675,Twice Upon a Yesterday (1998),3.387491013659238,3.4,10
Romance,2679,Finding North (1999),3.303727200634417,2.6,5
Romance,2681,Free Enterprise (1998),3.493997332147621,3.604651162790698,43
Romance,2692,Run Lola Run (Lola rennt) (1998),4.192049098369134,4.224813432835821,1072
Romance,2697,My Son the Fanatic (1998),3.5653635981504834,3.7291666666666665,48
Romance,2704,"Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)",3.2335002275830678,3.073170731707317,41
Romance,2708,"Autumn Tale, An (Conte d'automne) (1998)",3.615809604759881,3.8297872340425534,47
Romance,2715,"Velocity of Gary, The (1998)",2.9958896065766294,2.227272727272727,22
Romance,2721,Trick (1999),3.6360371146363364,3.764705882352941,85
Romance,2724,Runaway Bride (1999),3.1365980810825795,3.12,650
Romance,2774,Better Than Chocolate (1999),3.4639530872714728,3.514705882352941,68
Romance,2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),3.473834715470403,3.5164835164835164,91
Romance,2802,Tequila Sunrise (1988),3.1251238032353914,3.088235294117647,306
Romance,2805,Mickey Blue Eyes (1999),2.9139995304796935,2.8683035714285716,448
Romance,2822,Medicine Man (1992),3.097000878403815,3.049429657794677,263
Romance,2833,Lucie Aubrac (1997),3.4188034188034186,3.6666666666666665,6
Romance,2834,"Very Thought of You, The (1998)",3.434646654158849,3.5555555555555554,18
Romance,2837,Bedrooms & Hallways (1998),3.383422778771616,3.380952380952381,21
Romance,2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",3.5523423944476575,3.869565217391304,23
Romance,2872,Excalibur (1981),3.788963423591049,3.81266846361186,742
Romance,2873,Lulu on the Bridge (1998),3.14856136230182,2.6818181818181817,22
Romance,2875,Sommersby (1993),3.274232493963436,3.2577319587628866,291
Romance,2884,Dog Park (1998),2.985155195681511,2.5714285714285716,42
Romance,2885,Guinevere (1999),3.3706293706293704,3.360655737704918,61
Romance,2888,Drive Me Crazy (1999),2.942958579881657,2.7815126050420167,119
Romance,2894,Romance (1999),3.0626591951095263,2.625,32
Romance,2906,Random Hearts (1999),2.484602280172979,2.328,250
Romance,2919,Year of Living Dangerously (1982),3.844029388333186,3.895140664961637,391
Romance,2920,Children of Paradise (Les enfants du paradis) (1945),3.945859019029751,4.19,100
Romance,2927,Brief Encounter (1946),3.8682860998650477,4.08080808080808,99
Romance,2935,"Lady Eve, The (1941)",4.006529279738829,4.1931034482758625,145
Romance,2941,South Pacific (1958),3.5834026869575557,3.6142857142857143,280
Romance,2942,Flashdance (1983),3.1300388883619465,3.0994475138121547,362
Romance,2943,Indochine (1992),3.6964656964656966,3.78125,160
Romance,2950,"Blue Lagoon, The (1980)",2.44988644218426,2.332369942196532,346
Romance,2962,Fever Pitch (1997),3.387491013659238,3.4,10
Romance,2969,"Man and a Woman, A (Un Homme et une Femme) (1966)",3.7414927080354587,3.912087912087912,91
Romance,2978,Three to Tango (1999),3.004988185875558,2.8446601941747574,103
Romance,2998,Dreaming of Joseph Lees (1998),3.42001361470388,3.5384615384615383,13
Romance,3004,"Bachelor, The (1999)",2.613302095535598,2.4801587301587302,252
Romance,3044,Dead Again (1991),3.8231935662103256,3.855917667238422,583
Romance,3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",3.4570487877880876,3.4941176470588236,85
Romance,3073,"Sandpiper, The (1965)",3.323278029160382,3.242424242424242,33
Romance,3081,Sleepy Hollow (1999),3.511699656810067,3.516885553470919,1066
Romance,3094,Maurice (1987),3.7109395794516904,3.8514851485148514,101
Romance,3097,"Shop Around the Corner, The (1940)",3.9247726221674117,4.038834951456311,206
Romance,3099,Shampoo (1975),3.2582330781382915,3.238095238095238,273
Romance,3103,Stanley & Iris (1990),3.1859261814418764,3.0588235294117645,68
Romance,3106,Come See the Paradise (1990),3.331836047164514,3.24,25
Romance,3108,"Fisher King, The (1991)",3.6158126142951637,3.6264550264550266,945
Romance,3117,Ride with the Devil (1999),3.3324529547705515,3.3013698630136985,73
Romance,3122,Santa Fe Trail (1940),3.382493368700265,3.3793103448275863,29
Romance,3144,"Glass Bottom Boat, The (1966)",3.3214137214137214,3.2653061224489797,49
Romance,3155,Anna and the King (1999),3.410971498620901,3.4144144144144146,333
Romance,3199,Pal Joey (1957),3.3613053613053614,3.3472222222222223,72
Romance,3206,Against All Odds (1984),3.2817607321856617,3.2481203007518795,133
Romance,3225,Down to You (2000),2.8714850104578202,2.6885245901639343,122
Romance,3244,"Goodbye Girl, The (1977)",3.65863411554246,3.6956521739130435,322
Romance,3257,"Bodyguard, The (1992)",2.893548572413397,2.8594249201277955,626
Romance,3259,Far and Away (1992),3.371177534671376,3.369727047146402,403
Romance,3261,Singles (1992),3.4735042735042736,3.4825174825174825,429
Romance,3269,Forever Young (1992),3.218502918791103,3.20335429769392,477
Romance,3284,They Might Be Giants (1971),3.561929595827901,3.7333333333333334,45
Romance,3307,City Lights (1931),4.248746484040602,4.387453874538745,271
Romance,3320,Mifune (Mifunes sidste sang) (1999),3.448935245545415,3.511111111111111,45
Romance,3343,And God Created Woman (1988),2.900967296176877,2.375,40
Romance,3353,"Closer You Get, The (2000)",3.411665257819104,4.0,2
Romance,3357,East-West (Est-ouest) (1999),3.653452349698084,3.766990291262136,103
Romance,3358,Defending Your Life (1991),3.6552211833110713,3.681614349775785,446
Romance,3368,"Big Country, The (1958)",3.5420729505236546,3.6507936507936507,63
Romance,3376,"Fantastic Night, The (La Nuit Fantastique) (1949)",3.331028522039758,1.0,1
Romance,3394,Blind Date (1987),2.793809740555303,2.6714285714285713,210
Romance,3414,Love Is a Many-Splendored Thing (1955),3.3179761415055533,3.26,50
Romance,3422,She's Gotta Have It (1986),3.397360036413291,3.4,210
Romance,3426,Jungle Fever (1991),3.2271983335813124,3.1953488372093024,215
Romance,3436,Dying Young (1991),2.9401211033864096,2.7890625,128
Romance,3452,Romeo Must Die (2000),3.1701756187737495,3.1419939577039275,331
Romance,3453,Here on Earth (2000),2.779100145137881,2.4831460674157304,89
Romance,3454,Whatever It Takes (2000),3.0431302801244997,2.697674418604651,43
Romance,3458,Blood and Sand (Sangre y Arena) (1989),3.375972342264477,3.0,1
Romance,3475,"Place in the Sun, A (1951)",3.821018418201517,3.962686567164179,134
Romance,3479,Ladyhawke (1985),3.6519739867306047,3.6734317343173433,542
Romance,3501,Murphy's Romance (1985),3.523938461538462,3.546468401486989,269
Romance,3512,Return to Me (2000),3.6547352145342096,3.6806167400881056,454
Romance,3516,"Bell, Book and Candle (1958)",3.705104507322622,3.7665198237885464,227
Romance,3524,Arthur (1981),3.423776223776224,3.4269662921348316,534
Romance,3528,"Prince of Tides, The (1991)",3.1830748127044424,3.155763239875389,321
Romance,3531,All the Vermeers in New York (1990),3.2515002727768683,3.037037037037037,27
Romance,3536,Keeping the Faith (2000),3.7187432286023836,3.7484662576687118,489
Romance,3540,Passion of Mind (1999),3.136094674556213,2.75,28
Romance,3554,Love and Basketball (2000),3.4352662721893497,3.453781512605042,119
Romance,3584,Breathless (1983),2.923076923076923,2.7674418604651163,129
Romance,3612,"Slipper and the Rose, The (1976)",3.4861329147043434,3.6333333333333333,30
Romance,3614,Honeymoon in Vegas (1992),3.2318202719569076,3.2195571955719555,542
Romance,3616,Loser (2000),2.6789574062301336,2.4565217391304346,138
Romance,3638,Moonraker (1979),3.2037825582038377,3.191717791411043,652
Romance,3668,Romeo and Juliet (1968),3.857899297198421,3.9157303370786516,356
Romance,3684,"Fabulous Baker Boys, The (1989)",3.3754191014464987,3.374301675977654,358
Romance,3685,Prizzi's Honor (1985),3.5772825305535583,3.5926605504587155,545
Romance,3699,Starman (1984),3.4576012869903896,3.461271676300578,865
Romance,3705,Bird on a Wire (1990),2.6664244846063028,2.5842105263157893,380
Romance,3719,Love's Labour's Lost (2000),3.200347674923946,3.022222222222222,45
Romance,3739,Trouble in Paradise (1932),3.6674343620451406,3.975,40
Romance,3743,Boys and Girls (2000),2.881583147143313,2.5974025974025974,77
Romance,3748,"Match, The (1999)",3.3677092138630598,3.0,2
Romance,3765,"Hot Spot, The (1990)",3.1087236785560806,2.847826086956522,46
Romance,3796,"Wisdom of Crocodiles, The (a.k.a. Immortality) (2000)",3.3846153846153846,3.3846153846153846,13
Romance,3800,Criminal Lovers (Les Amants Criminels) (1999),3.316790736145575,2.3333333333333335,3
Romance,3822,"Girl on the Bridge, The (La Fille sur le Pont) (1999)",3.6143680108437817,3.757142857142857,70
Romance,3824,Autumn in New York (2000),2.468727534148095,2.128205128205128,117
Romance,3834,Bronco Billy (1980),2.934992114946557,2.8238636363636362,176
Romance,3854,Aimée & Jaguar (1999),3.4682010902483342,3.65,20
Romance,3855,"Affair of Love, An (Une Liaison Pornographique) (1999)",3.517948717948718,3.6666666666666665,39
Romance,3874,"Couch in New York, A (1996)",3.247863247863248,3.0,24
Romance,3885,Love & Sex (2000),3.283895960154953,3.1153846153846154,26
Romance,3888,Skipped Parts (2000),3.433643279797126,4.5,2
Romance,3909,Woman on Top (2000),2.953162393162393,2.681159420289855,69
Sci-Fi,24,Powder (1995),3.176940152487267,3.1794871794871793,624
Sci-Fi,29,"City of Lost Children, The (1995)",3.835759769740859,4.062034739454094,403
Sci-Fi,32,Twelve Monkeys (1995),3.8812838590712344,3.945731303772336,1511
Sci-Fi,66,Lawnmower Man 2: Beyond Cyberspace (1996),2.542809081074348,1.6701030927835052,97
Sci-Fi,76,Screamers (1995),2.9887723435997553,2.853932584269663,178
Sci-Fi,160,Congo (1995),2.4186512352215734,2.2389380530973453,565
Sci-Fi,172,Johnny Mnemonic (1995),2.7112365587379177,2.576419213973799,458
Sci-Fi,173,Judge Dredd (1995),2.474963594129033,2.3085106382978724,564
Sci-Fi,185,"Net, The (1995)",2.9269142069366283,2.869947275922671,569
Sci-Fi,196,Species (1995),2.8913622680616955,2.8236363636363637,550
Sci-Fi,198,Strange Days (1995),3.2718954330503682,3.2958677685950413,605
Sci-Fi,256,Junior (1994),2.8487980674867885,2.6513761467889907,218
Sci-Fi,260,Star Wars: Episode IV - A New Hope (1977),4.3976573443844975,4.453694416583082,2991
Sci-Fi,286,Nemesis 2: Nebula (1995),3.164047561243234,3.0,1
Sci-Fi,316,Stargate (1994),3.4548518497526546,3.490143369175627,1116
Sci-Fi,327,Tank Girl (1995),2.766142744717253,2.6145251396648046,358
Sci-Fi,329,Star Trek: Generations (1994),3.3512207068297717,3.3767676767676766,990
Sci-Fi,332,Village of the Damned (1995),2.829880524883243,2.546583850931677,161
Sci-Fi,338,Virtuosity (1995),2.990124694370653,2.8823529411764706,221
Sci-Fi,379,Timecop (1994),2.9553750277802853,2.889908256880734,436
Sci-Fi,405,Highlander III: The Sorcerer (1994),2.541222760738416,2.123152709359606,203
Sci-Fi,426,Body Snatchers (1993),3.109813619482279,3.0817843866171004,269
Sci-Fi,435,Coneheads (1993),2.719692848864459,2.6060037523452158,533
Sci-Fi,442,Demolition Man (1993),3.0225187060442305,2.9921875,640
Sci-Fi,480,Jurassic Park (1993),3.734855596827038,3.7638473053892216,2672
Sci-Fi,504,No Escape (1994),3.0460971843640863,2.955056179775281,178
Sci-Fi,512,Robert A. Heinlein's The Puppet Masters (1994),2.998331796477216,2.8715083798882683,179
Sci-Fi,519,Robocop 3 (1993),2.4333565558885297,1.9405940594059405,202
Sci-Fi,541,Blade Runner (1982),4.195493035067316,4.273333333333333,1800
Sci-Fi,546,Super Mario Bros. (1993),2.2355442713792657,1.8742857142857143,350
Sci-Fi,589,Terminator 2: Judgment Day (1991),4.014892106244281,4.058512646281616,2649
Sci-Fi,610,Heavy Metal (1981),3.478082912321383,3.546925566343042,618
Sci-Fi,611,Hellraiser: Bloodline (1996),2.7399844201429633,2.4722222222222223,216
Sci-Fi,671,Mystery Science Theater 3000: The Movie (1996),3.5616123579228427,3.6798245614035086,456
